ID,N_total,N_shell/N_total,R_min,R_max,R_avg,R_std,R_skew,R_kurt,CN_min,CN_max,CN_avg,CN_std,CN_skew,CN_kurt,SCN_min,SCN_max,SCN_avg,SCN_std,SCN_skew,SCN_kurt,ABL_min,ABL_max,ABL_avg,ABL_std,ABL_skew,ABL_kurt,BL_min,BL_max,BL_avg,BL_std,BL_skew,BL_kurt,SBL_min,SBL_max,SBL_avg,SBL_std,SBL_skew,SBL_kurt,ABA_min,ABA_max,ABA_avg,ABA_std,ABA_skew,ABA_kurt,BA_min,BA_max,BA_avg,BA_std,BA_skew,BA_kurt,SBA_min,SBA_max,SBA_avg,SBA_std,SBA_skew,SBA_kurt,Classical_E,Classical_E/N,Mermin_E,Delta_E,Delta_E/N,Fermi_L
211,274,0.569343066,7.968621862,10.57097774,9.096888348,0.59636899,0.302448671,-0.775389149,4,12,8.890510949,2.16593281,0.017708464,-1.323938835,4,9,7.237179487,1.147857356,0.041105829,-0.701707618,2.644885179,2.920232634,2.812514399,0.056621713,-0.590378221,-0.235975345,2.417099501,3.077630582,2.823299032,0.128744315,-0.284459961,-0.373730786,2.417099501,3.077630582,2.790434213,0.135391262,-0.063753882,-0.56210401,81.44099077,100.3879766,94.09056033,4.405560209,-0.964387488,-0.106942443,48.73779788,179.7576649,95.70285371,34.57502295,0.603118544,-0.459924249,48.73779788,179.2368694,92.10094089,33.50439688,0.695652563,-0.39102441,-974.25003,-3.555657044,-911.7074,62.54263,0.228257774,-3.6882
212,279,0.591397849,6.539145594,11.04359842,9.139336527,0.951305624,-0.289208567,-0.563787966,5,12,9.390681004,2.313874146,-0.210052366,-1.436621651,5,11,7.739393939,1.489380988,0.219075759,-0.933720352,2.667538559,2.951486927,2.830794956,0.062532121,-0.593893647,-0.168478423,2.404771507,3.233050263,2.842517079,0.149221791,0.046466365,-0.272177186,2.404771507,3.233050263,2.819336231,0.155986111,0.154507425,-0.297905101,79.49224353,98.46938575,93.21347181,4.979508656,-0.960815726,-0.199796145,45.81177036,179.785907,95.27735241,34.4850081,0.568158506,-0.531032762,46.42497188,178.6888957,91.81105228,33.43383134,0.637178272,-0.513055523,-987.77025,-3.540395161,-920.9204,66.84985,0.239605197,-3.8204
213,286,0.629370629,5.517071064,13.57099297,9.423355983,1.783085496,0.066448616,-0.597317014,4,12,8.503496503,1.935355721,0.070332889,-0.883322174,4,9,7.288888889,1.19350612,-0.333872042,-0.491189074,2.597143981,2.907791106,2.799975477,0.05790012,-0.705138899,0.50564254,2.397437173,3.053515024,2.809770586,0.124608559,-0.264728441,-0.370468445,2.397437173,3.052753839,2.787765498,0.128643875,-0.145195317,-0.514076576,68.99219447,101.9398202,93.8203413,4.95251984,-1.401394883,2.310821154,48.80215006,179.8938065,95.41320528,34.21691774,0.565179694,-0.585793705,48.80215006,179.8938065,92.68609852,33.94739059,0.685331727,-0.432979913,-1010.7493,-3.534088462,-948.9325,61.8168,0.216142657,-3.7672
214,287,0.634146341,6.929080531,14.21721958,9.584239047,1.863530464,0.436755668,-0.795048964,4,12,8.864111498,1.937575037,0.050767249,-0.634644381,4,9,7.620879121,1.104587769,-1.134172533,1.546698708,2.491257706,2.930746237,2.808720765,0.067760569,-1.174298588,2.776378921,2.40833158,3.079482586,2.820907257,0.128594015,-0.23166972,-0.259765934,2.40833158,3.079482586,2.789308588,0.130252514,-0.028407064,-0.272813547,72.02953359,101.9042763,94.5772695,4.270541927,-2.113613557,6.281729388,48.39347728,179.9232955,95.74433069,34.6190022,0.558878408,-0.597053612,48.39347728,179.5788142,93.53665341,34.7027304,0.659849237,-0.499301268,-1020.2534,-3.554889895,-959.214,61.0394,0.212680836,-3.6613
215,298,0.567114094,8.213337111,10.91140766,9.369743557,0.695833786,0.180225879,-0.998933127,5,12,9.416107383,2.281828882,-0.309387257,-1.222416547,5,11,7.710059172,1.477596382,-0.114433677,-0.76518848,2.618638865,2.938313143,2.828368077,0.061878487,-0.867858421,0.497739365,2.399584547,3.15252835,2.840500985,0.132668058,-0.086048492,-0.211733955,2.399584547,3.15252835,2.81075086,0.138829554,0.080511297,-0.316509498,80.18388464,99.99754085,93.86056461,4.606320406,-1.063597878,0.150345397,48.21581185,179.8766197,95.70822827,34.94676106,0.621909891,-0.401054824,48.21581185,179.5397932,92.24337198,33.96914791,0.705639463,-0.321152006,-1061.3079,-3.561435906,-992.9828,68.3251,0.229278859,-3.7648
216,300,0.57,8.202252258,10.76122215,9.384913086,0.703588868,0.083469955,-1.078924446,5,12,9.646666667,2.288948778,-0.33975063,-1.283306805,5,11,7.906432749,1.448128455,-0.1394636,-0.706813635,2.655286072,2.937326613,2.838271717,0.057292191,-0.893536539,0.572335127,2.461923029,3.241112309,2.848858086,0.142457453,0.095945037,-0.21060112,2.461923029,3.241112309,2.822987975,0.147795976,0.237032046,-0.173451626,79.09019551,98.01572293,93.83928454,4.448798534,-1.153073654,0.506860085,46.64880441,179.7366676,95.62793714,34.93289961,0.608730639,-0.430806364,46.64880441,179.5544933,92.36413607,34.08997442,0.692785167,-0.349280879,-1067.6884,-3.558961333,-998.6643,69.0241,0.230080333,-3.7818
217,309,0.524271845,8.779257511,10.94953408,9.557217748,0.486218064,1.094078781,1.047244442,6,12,10.01294498,1.980381227,-0.186285984,-1.512150358,6,9,8.209876543,0.791508496,-1.294222952,1.960221427,2.703369088,2.980408808,2.861563386,0.040287912,-0.475300419,1.15309706,2.407101161,3.400579656,2.863105302,0.150590696,0.279917301,0.208657222,2.407101161,3.398092406,2.843973794,0.163235575,0.392549738,0.153748251,77.72977731,97.93270958,93.93138633,4.03368551,-1.863367696,4.30207443,47.75653019,179.9389441,95.23875223,34.27447729,0.490206013,-0.74324257,47.75653019,179.8338544,91.72643113,34.36674802,0.650059286,-0.538604663,-1103.3431,-3.570689644,-1023.7764,79.5667,0.257497411,-3.8015
218,312,0.551282051,8.010737154,12.03614902,9.623489027,0.866453469,0.529575561,0.027821813,4,12,9.044871795,1.880148276,-0.096924823,-1.090076174,4,10,7.581395349,1.053705423,-0.395809953,-0.065968806,2.642506518,2.931309419,2.829683127,0.053025367,-0.672698615,0.188054109,2.339698057,3.136293832,2.837049216,0.14375204,-0.049694151,-0.632251505,2.339698057,3.136293832,2.81025413,0.146267772,0.105772883,-0.569334737,77.21399031,101.2087603,94.06744109,4.399384709,-1.409760098,1.708097588,47.6061872,179.8704457,95.39314413,34.02503163,0.503567452,-0.724591167,47.6061872,179.1375548,92.04183978,33.78525638,0.644550773,-0.554370334,-1109.8182,-3.557109615,-1035.6438,74.1744,0.237738462,-3.7121
219,316,0.541139241,8.28752503,11.22953054,9.614271652,0.648955994,0.081248798,-0.899149445,5,12,9.120253165,2.026358357,-0.088339394,-1.279450875,5,11,7.561403509,1.255822353,0.477195181,-0.02566196,2.665095034,2.954701573,2.828120413,0.051145321,-0.47347455,0.074177081,2.362299515,3.144600929,2.835657659,0.140448083,-0.065260275,-0.370115473,2.362299515,3.143191054,2.812074963,0.145882011,0.022460328,-0.411730716,77.23160713,100.497188,93.72377115,4.559711642,-1.145533989,0.579064161,47.96087917,179.6691945,95.29392501,33.77247353,0.476740616,-0.786660729,47.96087917,179.5810175,91.77276292,33.27848119,0.613381748,-0.628550686,-1124.07,-3.557183544,-1045.9977,78.0723,0.247064241,-3.8417
220,318,0.540880503,8.073464986,11.18677458,9.666173744,0.875681244,-0.03630869,-1.26431637,6,12,9.773584906,2.154664892,-0.253524415,-1.444932249,6,10,7.959302326,1.146352253,-0.200707446,-0.961847495,2.657116246,2.936904583,2.843020064,0.046009839,-0.947598197,1.388285861,2.456323269,3.229644717,2.849826197,0.131426698,0.029232586,-0.175822601,2.456323269,3.229644717,2.824106364,0.136606853,0.129719525,-0.211667756,77.76377871,98.07853587,93.91980168,4.102038368,-1.096509354,0.690434501,49.03291225,179.8088218,95.48315752,34.58292472,0.562984114,-0.550578262,49.03291225,179.8088218,91.82823121,33.90850629,0.677472477,-0.436956257,-1138.1617,-3.579124843,-1061.8059,76.3558,0.240112579,-3.7613
221,324,0.561728395,7.527486861,11.31404428,9.625355186,0.795681201,-0.657204229,0.009519038,6,12,9.802469136,2.160264593,-0.294117571,-1.397907595,6,10,8.087912088,1.258327853,-0.199392325,-1.218648966,2.662767848,2.95447401,2.83869954,0.052908329,-1.000849663,1.040866655,2.47635579,3.327280722,2.846674103,0.134782203,0.176678249,0.028162557,2.47635579,3.233262439,2.824387216,0.135784574,0.269596237,-0.001917346,78.19661492,97.92615379,93.8757306,4.078826038,-1.087287227,0.451225722,49.07403439,179.7807069,95.43434023,34.55276333,0.560897763,-0.554607246,49.07403439,179.6847848,92.17784026,33.91594818,0.663370522,-0.455018786,-1161.0663,-3.583537963,-1083.7937,77.2726,0.238495679,-3.7567
222,327,0.559633028,7.621983523,11.72180656,9.659460417,0.706058292,-0.220888408,0.311809546,4,12,9.596330275,2.442413819,-0.416111536,-1.347366467,4,11,7.759562842,1.711982279,0.232023955,-0.894595915,2.528427515,2.961522428,2.829129585,0.0681195,-0.986866032,1.353209827,2.411934908,3.263808358,2.843392416,0.14904788,0.133378223,-0.227333144,2.411934908,3.263808358,2.813178159,0.15411775,0.26759938,-0.181244734,76.02664796,97.99218984,93.37790014,5.006903783,-1.000047411,-0.106549018,47.17895619,179.929413,95.54111402,34.6039425,0.575419065,-0.497663838,47.17895619,179.265,92.02458987,33.43890593,0.63643703,-0.485790714,-1162.3074,-3.554456881,-1082.7402,79.5672,0.243324771,-3.8495
223,333,0.537537538,8.173790137,12.73215356,9.892806645,1.126189992,0.443074105,-0.62101421,4,12,9.63963964,2.147257116,-0.218631023,-1.323445709,4,11,7.82122905,1.097185699,-0.537677079,0.292584749,2.599588376,2.942236034,2.841566924,0.050653557,-1.198518297,2.706747794,2.400118539,3.217005284,2.84884416,0.141897191,-0.013209773,-0.197834855,2.400118539,3.217005284,2.822285832,0.148736417,0.123119186,-0.31186495,74.86063806,98.22048995,93.83590506,4.503760641,-1.586202956,2.65275555,47.19156941,179.5760297,95.44148743,34.49752535,0.550673243,-0.584080377,47.19156941,179.5760297,91.7249072,34.00044976,0.691025119,-0.414996997,-1188.1744,-3.568091291,-1106.4504,81.724,0.245417417,-3.7893
224,333,0.540540541,8.425068089,11.21740578,9.780760505,0.629502746,-0.082974641,-0.391339374,5,12,9.495495495,2.370274782,-0.291351283,-1.450550201,5,10,7.561111111,1.422735931,0.208694651,-1.053168931,2.649467621,2.942967585,2.833016833,0.058051042,-0.76195638,0.085887791,2.454414187,3.201968145,2.843832779,0.136924602,0.046043775,-0.359089121,2.454414187,3.201968145,2.817793941,0.144168144,0.204857945,-0.412944886,77.72931833,98.07735126,93.56709518,4.952179673,-0.997987252,-0.102629653,48.51967264,179.8818748,95.65775451,34.78201157,0.601034713,-0.445485358,48.51967264,179.1772676,91.63118177,33.46501619,0.683025274,-0.396585193,-1184.1422,-3.555982583,-1108.0862,76.056,0.228396396,-3.9427
225,338,0.568047337,8.229513069,12.14760375,9.857281854,1.050423364,0.499350628,-0.603248404,6,12,9.73964497,2.087896985,-0.257473542,-1.265428183,6,9,8.104166667,1.171021541,-0.693229283,-1.221947899,2.668168238,2.949979386,2.83828628,0.052875047,-0.683420471,0.303236101,2.443958674,3.236734929,2.847097857,0.135609438,0.108501665,-0.271457097,2.443958674,3.205871332,2.817538905,0.136771071,0.241721923,-0.199385848,80.71220351,98.07434239,94.22196681,3.935611219,-1.123060543,0.629315937,46.99023594,179.9242216,95.68017901,35.08494667,0.621493119,-0.410191632,46.99023594,179.9242216,92.47845454,34.41680128,0.714329182,-0.313287224,-1210.9662,-3.582740237,-1134.5899,76.3763,0.225965385,-3.7528
226,340,0.535294118,7.90218073,11.77643522,9.906284296,0.73394097,-0.053567962,-0.286744391,4,12,8.652941176,1.8791254,0.124015586,-0.861974524,4,9,7.247252747,1.07166836,-0.152787159,-0.187998049,2.647250547,2.916677913,2.816070381,0.04864641,-0.410539865,-0.259944858,2.444796311,3.072713133,2.822905424,0.129838511,-0.189167793,-0.622907012,2.444796311,3.072713133,2.798944888,0.135120817,-0.041795072,-0.710152519,74.85119327,101.8685481,94.28767575,4.520523593,-1.373797189,2.017165814,48.65332612,179.6952835,95.56047498,33.90623303,0.528244892,-0.664582222,48.65332612,179.3933075,91.99946765,33.50912014,0.665671984,-0.512830262,-1213.151,-3.568091176,-1130.7353,82.4157,0.242399118,-3.8054
227,344,0.575581395,8.205617068,13.52076077,9.965953419,1.20574595,0.860062296,0.24503421,4,12,8.418604651,1.777508436,-0.134225175,-0.562361731,4,9,7.282828283,1.226115189,-0.568090686,-0.008097179,2.536507385,2.914238007,2.802440413,0.055534283,-1.408243071,3.562320802,2.225569815,3.005285178,2.811007648,0.114611808,-0.521600003,0.100356146,2.225569815,3.005285178,2.78581368,0.118812865,-0.407799513,0.01446948,76.44947486,105.9630665,94.8838014,4.142900167,-1.388181474,2.64638858,48.14333679,179.8557579,96.01113547,34.84411753,0.625447285,-0.432717236,48.14333679,179.6893665,93.42636994,34.55645554,0.710795702,-0.358184129,-1230.1872,-3.576125581,-1148.5476,81.6396,0.237324419,-3.6955
228,345,0.536231884,8.477740743,12.11989588,9.946641937,0.73198179,0.170462977,-0.380756509,5,12,9.2,1.873313195,-0.102772855,-1.045433166,5,9,7.708108108,1.048388613,-0.502740038,-0.606522532,2.681151134,2.964771012,2.827807769,0.049604907,-0.358741461,0.246310782,2.359099404,3.161775134,2.834740906,0.141363174,-0.007447964,-0.402380954,2.359099404,3.161478926,2.810949705,0.144561065,0.102042082,-0.396069563,76.20766683,99.01476398,93.97342984,4.359927819,-1.476021694,2.16986796,47.66873191,179.4667269,95.32308016,33.97394577,0.497773565,-0.735566904,47.66873191,179.2374579,91.91414911,33.72153789,0.647517463,-0.553319774,-1231.6904,-3.570117101,-1147.3375,84.3529,0.244501159,-3.721
229,346,0.543352601,7.461541625,12.23828169,9.961798441,0.938190971,-0.034979575,-0.801662437,5,12,9.520231214,2.380085482,-0.35197755,-1.400305992,5,11,7.643617021,1.573718544,0.303565041,-0.947522528,2.630004596,2.953453978,2.840668385,0.062044171,-0.747962021,0.128400978,2.426584843,3.257629506,2.852701709,0.150135491,0.0678793,-0.352701802,2.426584843,3.257629506,2.826092335,0.160298419,0.214008499,-0.491575347,78.43646612,98.92395844,93.3506208,5.127033239,-1.023510305,-0.130598447,48.24377636,179.9039962,95.49456876,34.50398671,0.564105048,-0.526964914,48.36192242,178.9784268,91.62311111,33.28880409,0.640839913,-0.50075209,-1228.6667,-3.551059827,-1145.8241,82.8426,0.23942948,-3.8861
230,352,0.582386364,8.168150966,13.72168757,10.05793272,1.263394805,0.706007416,-0.294106589,4,12,9.278409091,2.096473711,-0.20748726,-0.981940076,4,10,7.76097561,1.278187682,-0.661723619,-0.25902384,2.607366038,2.933741876,2.824266406,0.060141399,-0.901515539,0.643501942,2.395570913,3.103602584,2.835591609,0.134722417,-0.255276249,-0.352073199,2.395570913,3.103602584,2.804759416,0.138864994,-0.110313521,-0.430365306,73.29861627,100.084328,94.35900071,4.47348403,-1.635275984,3.081799967,49.19179982,179.7969893,95.85971059,34.97738079,0.61270151,-0.437770221,49.19179982,179.7969893,92.97961542,34.4165068,0.697026917,-0.369522388,-1257.0627,-3.571200852,-1173.9952,83.0675,0.235987216,-3.7111
231,364,0.527472527,7.663755688,12.11310713,10.16295294,0.696045189,-0.287998946,1.357543824,4,12,8.791208791,1.870557634,0.109960141,-0.940647711,4,10,7.442708333,1.091062673,-0.144020633,-0.52891118,2.678063652,2.967030959,2.820712178,0.046544692,-0.221661619,0.047593024,2.444405449,3.073737302,2.827134322,0.129921849,-0.177286153,-0.633203685,2.444405449,3.073126096,2.807551993,0.132490649,-0.110627205,-0.607822629,68.45558606,102.4838486,94.14027453,4.575625254,-1.621301073,3.701049893,48.96238852,179.5346358,95.39619968,33.90557982,0.510809564,-0.715227891,49.88118651,179.0368441,91.87603539,33.66244245,0.679146618,-0.481929015,-1302.1988,-3.577469231,-1213.6396,88.5592,0.243294505,-3.7395
232,367,0.534059946,8.526601628,11.62841432,10.0997719,0.650185088,-0.284096697,-0.403268297,4,12,9.57493188,2.360703663,-0.406525402,-1.326127207,4,11,7.704081633,1.631165597,0.340792434,-0.674127173,2.598232232,2.932653564,2.829646211,0.061235285,-0.893417592,0.571802491,2.368124363,3.155675205,2.842201601,0.134639929,-0.10796102,-0.135592696,2.368124363,3.155675205,2.809448756,0.13973386,0.00247556,-0.216418574,76.2060891,100.7595129,94.00695497,4.803458078,-1.176496143,0.435011848,47.73784084,179.715723,95.93027502,34.83455023,0.593121229,-0.452983887,47.73784084,179.715723,92.59369767,33.79118989,0.65702163,-0.421744027,-1312.4604,-3.576186376,-1220.5267,91.9337,0.250500545,-3.7921
233,369,0.531165312,8.599462912,11.17793291,10.11607778,0.613587315,-0.474457543,-0.427896409,5,12,9.799457995,2.33775713,-0.442376319,-1.435060859,5,11,7.918367347,1.634082315,0.506223553,-0.775239915,2.698887466,2.940273792,2.843910459,0.053028353,-0.637718052,-0.433640283,2.405342387,3.31560447,2.853730257,0.144039497,0.075628082,-0.030049466,2.405342387,3.31560447,2.825616306,0.150951555,0.16608457,-0.130743093,79.67867054,98.53807928,93.88432779,4.685620215,-1.029460579,-0.129154958,46.94392699,179.9099673,95.80976719,34.94024492,0.604366456,-0.425505345,46.94392699,179.9099673,92.39319711,33.96243542,0.688191852,-0.335572741,-1319.0817,-3.574747154,-1225.2525,93.8292,0.254279675,-3.801
234,380,0.544736842,7.384478326,12.74100103,10.26228984,1.103490228,-0.75321961,-0.143967387,6,12,9.689473684,2.093688149,-0.262231395,-1.346543527,6,10,7.985507246,1.200640043,-0.191433452,-1.158055988,2.675202221,2.939484797,2.839256653,0.049789373,-0.687960341,0.369385278,2.451331271,3.157077604,2.847174867,0.13157216,-0.034083278,-0.333446432,2.451331271,3.157077604,2.820648087,0.136026573,0.105864327,-0.321780822,78.61648587,98.33170335,94.14127882,4.017137339,-1.183160425,0.844482301,48.91567233,179.7110073,95.5975702,34.47052734,0.549108508,-0.580561683,48.91567233,179.5767923,92.31306293,33.83852685,0.645871471,-0.500497851,-1362.1304,-3.584553684,-1272.6995,89.4309,0.235344474,-3.7996
235,383,0.540469974,8.210077787,13.19616242,10.48331336,1.53801744,0.194735428,-1.325644451,6,12,9.895561358,2.071890185,-0.282863159,-1.356389032,6,10,8.1352657,1.075347224,-0.646384776,-0.748703426,2.667150321,2.939370961,2.849105728,0.047782782,-0.887054222,0.882466216,2.446909479,3.363192977,2.855960022,0.135623588,0.251005634,0.218549247,2.446909479,3.310589222,2.831810265,0.139369219,0.277825644,0.0361003,77.44641384,98.04216588,94.15462401,3.86859387,-1.27947388,1.475156662,48.17264555,179.7606394,95.54546994,34.72592559,0.56959052,-0.532566381,48.24770769,179.6309505,92.16417097,34.26255389,0.693230935,-0.388532056,-1376.7162,-3.594559269,-1285.4127,91.3035,0.238390339,-3.7578
236,385,0.576623377,6.839776762,16.0501661,10.69708817,2.202979127,0.413979026,-0.609089668,4,12,8.945454545,2.062723817,-0.069397689,-1.124689937,4,9,7.441441441,1.212190603,-0.267739462,-0.655780453,2.55093384,2.923991436,2.818379057,0.057839658,-1.011073425,1.72313033,2.350574611,3.06521549,2.8275448,0.125132128,-0.386240347,-0.13114067,2.350574611,3.06521549,2.803803301,0.13096019,-0.259752418,-0.300111472,75.31276251,102.2490729,94.16859998,4.538155741,-1.301842836,1.638711267,48.33869784,179.7767862,95.72438865,34.83808673,0.622016874,-0.42274495,48.33869784,179.5725105,92.38734427,34.11131519,0.723040276,-0.32106106,-1371.0097,-3.561064156,-1281.4103,89.5994,0.232725714,-3.8307
237,387,0.521963824,8.726732539,11.75285052,10.33262001,0.634883363,-0.16593738,-0.22329613,4,12,9.648578811,2.321451394,-0.407252142,-1.223522496,4,11,7.702970297,1.466335701,0.029111708,-0.195119711,2.617446142,2.945574193,2.837716521,0.058752818,-0.823628797,0.553421523,2.389635328,3.2054775,2.848804751,0.140382326,-0.040119356,-0.178829304,2.389635328,3.201565398,2.818368583,0.148195389,0.091827721,-0.336047023,75.90347269,100.819459,94.08373134,4.636545425,-1.247748317,0.824903194,47.24356788,179.667597,95.9087072,34.90780229,0.601820118,-0.438552603,47.24356788,179.6071921,92.30327537,33.90578924,0.689854905,-0.366834844,-1383.7689,-3.575630233,-1286.7446,97.0243,0.250708786,-3.8106
238,389,0.506426735,9.370842412,11.70397189,10.40287172,0.566910391,0.313876406,-0.742166515,6,12,9.902313625,2.170733116,-0.339043778,-1.470575682,6,10,7.918781726,1.121907331,-0.057176041,-0.924840421,2.685436775,2.942020445,2.848808436,0.047998384,-0.835865296,0.276433435,2.41463724,3.255010599,2.856001877,0.135832283,0.058699949,-0.146720373,2.41463724,3.234328678,2.827249418,0.14460116,0.179547133,-0.223961734,77.66648542,98.06485627,94.2517068,3.82096749,-1.092984292,0.770119596,47.63366124,179.7788626,95.69628683,34.64694464,0.561314978,-0.542545966,47.63366124,179.4575606,91.91727187,33.91663402,0.678659678,-0.428338965,-1398.0908,-3.594063753,-1301.1293,96.9615,0.249258355,-3.7752
239,393,0.539440204,8.185956139,14.53622475,10.64809593,1.727715111,0.41266592,-0.908029384,5,12,9.86259542,2.092613438,-0.310902341,-1.18609254,5,9,8.080188679,1.07896034,-1.112684965,0.780185603,2.629492576,2.959347341,2.846291588,0.051869855,-1.096934207,2.116438123,2.499493749,3.332369127,2.852977722,0.134895656,0.329145126,0.194668748,2.499493749,3.310078247,2.828683189,0.137752089,0.408757903,0.26942794,75.58561487,98.02373993,94.0492673,4.20034938,-1.593291318,2.978710497,48.82679557,179.8957197,95.53390027,34.71730659,0.571704636,-0.533715136,48.82679557,179.6658458,92.09805685,34.36897036,0.715369931,-0.344820214,-1409.2365,-3.585843511,-1317.7663,91.4702,0.232748601,-3.8259
240,393,0.526717557,8.700537604,12.53936486,10.40813571,0.787322455,0.330321339,0.088219946,5,12,9.526717557,2.395770862,-0.409715525,-1.37418556,5,11,7.632850242,1.71528907,0.493511879,-0.7597286,2.62798513,2.968362212,2.836085743,0.066790792,-0.756021714,0.105678755,2.345277382,3.211280741,2.849439292,0.147653152,0.046988413,-0.388539721,2.345277382,3.211280741,2.817298414,0.155070668,0.241654191,-0.360024243,73.42077106,99.35460298,93.49768788,5.456879276,-1.199305209,0.543170265,45.7298841,179.9942642,95.72723978,34.6939306,0.586193188,-0.470827986,45.7298841,179.4975847,91.87998001,33.38149122,0.645130588,-0.474482349,-1399.8925,-3.56206743,-1302.7158,97.1767,0.247268957,-3.9112
241,394,0.525380711,8.299050994,12.01731804,10.38473154,0.740838906,-0.190473194,-0.275042657,4,12,8.923857868,2.078433874,-0.155506814,-1.169593725,4,11,7.314009662,1.344874073,0.267269124,-0.508727819,2.619405946,2.908429369,2.81334189,0.049309014,-0.662959564,0.274184084,2.417016963,3.049612598,2.821792259,0.118365749,-0.306570777,-0.264525556,2.417016963,3.049612598,2.799854327,0.126051371,-0.160153069,-0.42428285,80.41184259,104.0725843,94.2734886,4.683596831,-1.032339978,-0.048533255,49.16157905,179.8984252,95.89640043,34.1798083,0.537314234,-0.6116698,49.16157905,179.8984252,92.597733,33.44102796,0.627019449,-0.558511853,-1410.6727,-3.580387563,-1311.5722,99.1005,0.251524112,-3.8453
242,399,0.551378446,8.647586836,12.36982175,10.40071074,0.886395231,0.278671001,-0.433457277,5,12,9.769423559,2.361110253,-0.545524161,-1.187886878,5,11,8.045454545,1.842602704,0.231602278,-0.86819664,2.623673057,2.958218913,2.841660723,0.062406393,-0.753120806,0.279651871,2.392689073,3.264675328,2.854403183,0.143113427,0.161000749,-0.138025455,2.392689073,3.264675328,2.824993049,0.146449134,0.265655994,-0.150365516,76.32431846,98.57545474,94.11742902,4.50473473,-1.114931296,0.362418395,49.17690748,179.7555142,95.9623236,35.01923616,0.602435949,-0.432507587,49.17690748,179.7555142,93.15938587,34.3105211,0.670215625,-0.372809795,-1425.7219,-3.573237845,-1331.0026,94.7193,0.237391729,-3.845
243,405,0.503703704,9.332699006,11.89638675,10.545309,0.590265297,0.07996701,-0.753608423,6,12,9.935802469,2.194914726,-0.380861975,-1.41616218,6,9,7.911764706,1.132614928,-0.356625857,-1.421318828,2.655407894,2.949486889,2.847074634,0.052264641,-0.865796321,0.71706778,2.428249987,3.318003767,2.855279366,0.142885963,0.159731398,-0.043385535,2.428249987,3.292177851,2.823032354,0.148441995,0.302639484,-0.001416579,80.29230012,98.05547334,94.298593,3.928643403,-1.011933362,0.132509307,47.89134017,179.8198099,95.80749156,35.01508036,0.607660809,-0.429756066,47.89134017,179.3504967,91.86456053,34.07596301,0.72060887,-0.305584778,-1455.5536,-3.593959506,-1353.6891,101.8645,0.251517284,-3.7604
244,409,0.496332518,9.286036877,12.88465332,10.64542827,0.836555626,0.580611764,-0.295483483,5,12,9.970660147,2.131491194,-0.355489328,-1.361649374,5,10,7.950738916,0.998779922,-0.857700003,0.465226614,2.640380768,2.977258448,2.85513638,0.047113194,-0.942851801,1.559195657,2.408848065,3.420483884,2.860954141,0.145307144,0.346664131,0.506280549,2.408848065,3.420483884,2.83580498,0.156783332,0.497324553,0.582602898,77.33261383,97.95347904,94.07748924,4.037675123,-1.425227496,2.184294785,47.03970286,179.813738,95.53145511,34.53464259,0.542760279,-0.593050859,47.03970286,179.7848212,91.56367845,34.03166012,0.695146273,-0.408645735,-1468.1612,-3.589636186,-1365.966,102.1952,0.249866015,-3.8015
245,418,0.531100478,8.522475587,13.06603226,10.61866683,0.940627184,-0.095705434,-0.527429289,5,12,9.655502392,2.366022649,-0.490578517,-1.259501102,5,11,7.801801802,1.729801703,0.281188756,-0.934678233,2.606127822,2.944182386,2.837533101,0.063267568,-0.835527121,0.348380208,2.356710631,3.221644921,2.849770644,0.144636654,0.038594835,-0.164589814,2.356710631,3.221644921,2.823453602,0.155472622,0.175914326,-0.297581239,78.67157395,98.39054627,93.87105128,4.83602823,-1.183295539,0.44032529,47.94885055,179.808466,95.82644997,34.75939156,0.580652355,-0.482735297,47.94885055,179.756179,92.4459422,33.76202911,0.645140406,-0.459136478,-1493.4253,-3.572787799,-1388.0343,105.391,0.252131579,-3.8454
246,418,0.531100478,8.281755534,12.887488,10.59136638,0.930967447,-0.276574542,-0.263519382,5,12,9.363636364,2.251952136,-0.348796765,-1.250812896,5,11,7.572072072,1.507667953,0.218749657,-0.706952497,2.61103805,2.948568256,2.824885057,0.059800767,-0.565011984,0.063449959,2.366678052,3.128918823,2.836418427,0.138436054,-0.079054922,-0.400616521,2.366678052,3.128918823,2.803904228,0.141464999,0.087384213,-0.344968783,76.40984924,104.464405,94.1596591,4.843245376,-1.190462888,0.52930757,48.07356624,179.8843049,95.94750008,34.70324218,0.577215347,-0.501241008,48.07356624,179.5564598,92.68022879,33.89047746,0.660327451,-0.445334504,-1493.0131,-3.571801675,-1389.2406,103.7725,0.248259569,-3.8096
247,423,0.520094563,8.471358327,12.94085571,10.70372553,0.951422638,0.302725319,-0.410794251,4,12,9.536643026,2.205756167,-0.351467532,-1.213005878,4,11,7.695454545,1.36925713,-0.01720522,-0.404634434,2.615026792,2.949106161,2.83262155,0.057375402,-0.994392606,1.049944746,2.400461206,3.123631861,2.842536618,0.130357102,-0.188558372,-0.207970877,2.400461206,3.12324975,2.814594355,0.139020357,-0.024981109,-0.367042313,77.20612055,100.3551864,94.29439669,4.585452063,-1.408102236,1.426403185,48.22644658,179.8163816,95.94757832,34.79329076,0.588629826,-0.47857295,48.22644658,179.4778188,92.47524966,33.99266032,0.689001822,-0.383743523,-1516.3799,-3.584822459,-1411.1467,105.2332,0.248778251,-3.8184
