ID,N_total,N_shell/N_total,R_min,R_max,R_avg,R_std,R_skew,R_kurt,CN_min,CN_max,CN_avg,CN_std,CN_skew,CN_kurt,SCN_min,SCN_max,SCN_avg,SCN_std,SCN_skew,SCN_kurt,ABL_min,ABL_max,ABL_avg,ABL_std,ABL_skew,ABL_kurt,BL_min,BL_max,BL_avg,BL_std,BL_skew,BL_kurt,SBL_min,SBL_max,SBL_avg,SBL_std,SBL_skew,SBL_kurt,ABA_min,ABA_max,ABA_avg,ABA_std,ABA_skew,ABA_kurt,BA_min,BA_max,BA_avg,BA_std,BA_skew,BA_kurt,SBA_min,SBA_max,SBA_avg,SBA_std,SBA_skew,SBA_kurt,Classical_E,Classical_E/N,Mermin_E,Delta_E,Delta_E/N,Fermi_L,CLASS
000242,399,0.5513784461152882,8.647586836151188,12.36982174694448,10.400710741676052,0.886395231211378,0.2786710009848314,-0.43345727661593436,5,12,9.769423558897243,2.361110252969938,-0.5455241607718824,-1.1878868782493543,5,11,8.045454545454545,1.8426027037730752,0.23160227827213034,-0.868196639618779,2.6236730573405107,2.958218912837811,2.8416607234250453,0.06240639302194199,-0.7531208062070441,0.27965187117615864,2.392689072988844,3.2646753284208954,2.854403183057747,0.14311342661178578,0.1610007493264081,-0.13802545467918748,2.392689072988844,3.2646753284208954,2.824993049478665,0.14644913438302534,0.26565599439113624,-0.15036551580728874,76.32431845870748,98.57545474462957,94.11742901977063,4.504734729525345,-1.114931296378341,0.36241839517191377,49.176907478946326,179.75551415050563,95.96232360135694,35.01923616410583,0.6024359485012319,-0.4325075869279855,49.176907478946326,179.75551415050563,93.159385871494,34.31052109844618,0.670215625228603,-0.37280979501496336,-1425.7219,-3.573237844611529,-1331.0025999999998,94.7193000000002,0.2373917293233088,-3.845,1
000243,405,0.5037037037037037,9.33269900588216,11.896386749862108,10.54530899749362,0.590265296527311,0.07996700981355848,-0.7536084231547844,6,12,9.935802469135803,2.1949147258958113,-0.38086197511637193,-1.4161621798004072,6,9,7.911764705882353,1.1326149279017226,-0.3566258567642253,-1.4213188277429158,2.6554078937477708,2.949486888896692,2.8470746342715136,0.05226464053397325,-0.8657963211628616,0.7170677795775857,2.4282499871306666,3.318003767327575,2.8552793658801616,0.14288596342421694,0.15973139788463497,-0.043385534928614966,2.4282499871306666,3.292177850602835,2.823032353973442,0.14844199477185283,0.30263948398474383,-0.0014165788059061768,80.29230011720537,98.0554733434612,94.2985930032279,3.92864340348485,-1.011933362242274,0.1325093074464716,47.89134016743797,179.8198098586002,95.80749155679561,35.01508035675132,0.6076608087336708,-0.4297560655529762,47.89134016743797,179.35049667699815,91.86456052709077,34.07596300523606,0.7206088699329369,-0.30558477833963327,-1455.5536,-3.5939595061728395,-1353.6890999999996,101.86450000000036,0.2515172839506182,-3.7604,1
000244,409,0.4963325183374083,9.286036876709925,12.884653321034445,10.645428274212064,0.8365556255966136,0.5806117643233928,-0.2954834828084181,5,12,9.970660146699267,2.1314911940228694,-0.35548932813127987,-1.3616493740673767,5,10,7.9507389162561575,0.9987799219487387,-0.8577000028007828,0.4652266139189325,2.6403807679019446,2.9772584475588575,2.855136379784009,0.0471131943083942,-0.942851801096462,1.5591956572098935,2.408848064947231,3.420483883897107,2.860954141112694,0.1453071441506595,0.34666413133486157,0.5062805491388067,2.408848064947231,3.420483883897107,2.8358049796816056,0.15678333200751032,0.4973245526408941,0.5826028975057125,77.33261383055915,97.95347903657341,94.07748923715761,4.037675122601603,-1.425227495606401,2.1842947847019003,47.03970286029757,179.81373802358485,95.53145510532475,34.53464258590805,0.5427602785773833,-0.593050858591607,47.03970286029757,179.78482119104734,91.56367845391364,34.03166012042779,0.6951462731634093,-0.4086457346074197,-1468.1612,-3.589636185819071,-1365.966000000004,102.19519999999602,0.24986601466991692,-3.8015,1
000245,418,0.5311004784688995,8.522475587298931,13.066032264650655,10.618666827759078,0.940627184194328,-0.09570543393006589,-0.5274292891739623,5,12,9.655502392344498,2.3660226491420695,-0.49057851694180243,-1.259501101657999,5,11,7.801801801801802,1.7298017034881206,0.28118875610720967,-0.9346782333249157,2.606127822163647,2.944182386151386,2.8375331009098654,0.0632675679927352,-0.8355271206225003,0.3483802075699476,2.3567106313673434,3.221644921464807,2.8497706440693653,0.14463665410859616,0.03859483517259538,-0.16458981413672724,2.3567106313673434,3.221644921464807,2.8234536015521425,0.15547262154511632,0.17591432575192334,-0.297581238502183,78.67157394881008,98.39054627014197,93.8710512776014,4.836028230350997,-1.1832955388802164,0.440325290132463,47.948850551358774,179.8084659662133,95.82644997490344,34.759391557995784,0.5806523547101221,-0.4827352969434129,47.948850551358774,179.756179021971,92.4459422007349,33.76202911326456,0.6451404056914024,-0.459136478291128,-1493.4253,-3.5727877990430623,-1388.034300000003,105.39099999999712,0.25213157894736155,-3.8454,1
000246,418,0.5311004784688995,8.281755533895133,12.887487998434995,10.591366383796581,0.9309674474728945,-0.2765745423726539,-0.26351938155170007,5,12,9.363636363636363,2.25195213621569,-0.34879676509776153,-1.2508128963566219,5,11,7.572072072072072,1.507667952639306,0.2187496571191009,-0.7069524972301404,2.6110380500214427,2.9485682560298576,2.8248850565187813,0.059800766932814955,-0.5650119843031154,0.06344995924538388,2.366678051615769,3.128918822852425,2.8364184267218118,0.1384360539077603,-0.0790549222022258,-0.40061652077457577,2.366678051615769,3.128918822852425,2.803904228374124,0.14146499875125693,0.08738421262123239,-0.34496878252078167,76.40984923575951,104.46440498503,94.15965909684353,4.843245376388708,-1.1904628877559529,0.5293075702790433,48.07356624436282,179.88430491191716,95.94750007836096,34.70324217529404,0.577215346962249,-0.5012410075149214,48.07356624436282,179.55645977535525,92.6802287871194,33.8904774649836,0.6603274506324028,-0.4453345039494123,-1493.0131,-3.571801674641148,-1389.2406000000046,103.77249999999526,0.2482595693779791,-3.8096,1
000247,423,0.5200945626477541,8.471358326803337,12.94085571289437,10.703725531514626,0.9514226384382485,0.3027253190249824,-0.4107942505813389,4,12,9.536643026004729,2.205756166941894,-0.35146753231151956,-1.2130058779808914,4,11,7.695454545454545,1.3692571304355698,-0.01720521954499129,-0.4046344338613985,2.6150267924679786,2.9491061607104756,2.8326215496517126,0.057375401697046934,-0.9943926057382295,1.0499447456745363,2.400461205685263,3.123631860511102,2.8425366184939476,0.13035710220262464,-0.18855837246299445,-0.20797087705497797,2.400461205685263,3.1232497498599394,2.8145943553398656,0.13902035702639806,-0.024981109143222078,-0.3670423128875808,77.20612055060268,100.3551864058121,94.29439669013429,4.585452062668461,-1.408102235755537,1.4264031846636156,48.22644658137507,179.81638156278424,95.94757831610622,34.79329076236632,0.5886298255983058,-0.4785729500877136,48.22644658137507,179.47781879496284,92.47524965573793,33.99266031771991,0.6890018217037581,-0.383743523114072,-1516.3799,-3.5848224586288415,-1411.1466999999975,105.2332000000024,0.2487782505910222,-3.8184,1
000248,424,0.5306603773584906,8.461457138847743,12.461542166871212,10.691879228051667,0.8977183728454915,-0.25951315220317084,-0.5538550158179718,5,12,9.38679245283019,2.2273636940069435,-0.3554833126463564,-1.1880256458330656,5,11,7.6177777777777775,1.4867403355653015,0.07666793131470696,-0.8236489679951697,2.61737211312976,2.9401049285968712,2.8327854143874966,0.06110168293892618,-0.6970071962481416,0.1171846499404885,2.3867991117813214,3.1473153639252582,2.8443384374081866,0.13861230557514395,-0.14778122804056149,-0.366867495640705,2.3867991117813214,3.1473153639252582,2.815124147905893,0.14675633945804897,0.02017247410093671,-0.46331266021684536,77.84332978255657,101.23352801983225,94.18933530009743,4.757405015347442,-1.1985138308529393,0.5241136688801191,47.49717152602034,179.94369058115572,95.90797398255216,34.56112060159512,0.5606075518008837,-0.5402191689523428,47.49717152602034,179.94369058115572,92.60714331628866,33.67769583605365,0.6253065441403961,-0.5359452984415256,-1516.2468,-3.5760537735849054,-1409.1412000000055,107.10559999999441,0.25260754716979816,-3.8265,1
000249,428,0.5771028037383178,8.218191479928905,16.49894360239976,11.14012823396252,2.1364414832910392,0.4184281846838489,-0.8127968534882526,4,12,9.25233644859813,1.9264871767132927,0.005723845162487617,-0.9094083239168809,4,9,7.809716599190283,0.971246538246948,-1.2663128329637732,3.153040452889833,2.5399120997246527,2.9550763602246017,2.824291586530474,0.05963537310975709,-0.6751781779212103,0.9085116327467029,2.418904917519489,3.0983508516628597,2.834751234812833,0.12538220037002584,-0.16922185743494436,-0.4114493479485981,2.418904917519489,3.0964142164768647,2.7966964857612133,0.12427788135553156,0.051193031298495284,-0.30546065180037285,72.47012553131118,99.81774096608423,94.98133997961139,3.909024535743597,-2.37281653800046,8.20456718818224,48.566791611933574,179.71559748449715,96.00736275029271,34.66579612032914,0.5507485196650989,-0.5955741386149507,48.566791611933574,179.3556781169777,93.8198200112283,34.82616969835507,0.661653114725023,-0.48922000070783556,-1536.348,-3.5895981308411216,-1441.8482000000004,94.4997999999996,0.2207939252336439,-3.5953,1
000250,429,0.5081585081585082,9.24234319240995,12.79538512109905,10.789657060226705,0.7622909011941319,0.3765761062916842,-0.36658138634467496,5,12,9.78088578088578,2.2137016317682936,-0.4206421306382705,-1.2638476343155218,5,11,7.830275229357798,1.3140856600908477,-0.12444187376386477,-0.7852303951225137,2.659418799305916,2.9451211077747583,2.84557245539813,0.055628241861682144,-0.895827852114921,0.4634510937739931,2.4024860041215828,3.1969100706776286,2.855027594010714,0.1385006188879899,0.03160449264202658,-0.3327150132681074,2.4024860041215828,3.1969100706776286,2.8224478571315688,0.1432859527190909,0.1597277943956222,-0.3491973078351509,77.26750636257975,98.03768924180085,94.11299633924489,4.487905135409191,-1.3044611538079416,1.1322992754708263,47.84095330892335,179.82197284943237,95.82004966504266,34.83301500142429,0.5914856158662064,-0.46586514910811827,47.84095330892335,179.65189702946105,91.97756060163938,33.881727823741265,0.6906471020209172,-0.3789385202743101,-1541.3727,-3.592943356643356,-1433.9723000000013,107.40039999999863,0.25035058275057953,-3.8244,1
000251,434,0.511520737327189,9.32723540148357,12.523384565364774,10.805496645128756,0.916574895686016,0.2478090706803311,-1.1602893945714072,6,12,10.03225806451613,2.094504183859517,-0.42018898164990603,-1.3007491516956722,6,10,8.153153153153154,1.1549476350841161,-0.44227762813637556,-0.9399093337957121,2.6569580779865287,2.933432180545394,2.8451936204759143,0.04709476768783402,-0.9088937530778889,0.8990125615164777,2.466231538197513,3.322645030694676,2.8520839547464534,0.13443686593028692,0.19598057619266712,0.13572573871136528,2.466231538197513,3.322645030694676,2.8234240100447807,0.13964692803917367,0.32169697675293096,0.2702434135254914,76.75711992233562,97.94437142662348,94.4216996469772,3.783786082879691,-1.3240990149980314,1.488755441622903,47.34133123128586,179.68297930125644,95.77075323360808,34.756181575710734,0.5677207939716329,-0.5266105874858784,47.34133123128586,179.35826131438483,92.40472155747604,34.21682401031081,0.6771781643472562,-0.4193176258491751,-1564.9867,-3.605960138248848,-1457.3719999999994,107.61470000000054,0.24796013824884916,-3.7462,1
000252,437,0.5125858123569794,8.919165401298962,13.076882967017562,10.822917201609313,0.7436084790023487,0.16971226514441856,-0.12894121045321105,5,12,9.240274599542333,1.9274520704949245,-0.21569366715147825,-1.1530127291941978,5,11,7.683035714285714,1.235672209923798,0.17605470901861556,-0.7796656411848968,2.6958017081912544,2.937451027979363,2.831305075283855,0.05093128862135657,-0.43157615456718074,-0.28380029059752143,2.378813990206004,3.159432385730059,2.8388080048375373,0.14632980734806217,0.03192752911786322,-0.523300695773083,2.378813990206004,3.159432385730059,2.8140739514849114,0.1515718560103757,0.12624425787421698,-0.5634920960707275,75.91115775026556,99.80630393331144,94.29494233991328,4.611794622443703,-1.3253076164879538,1.0652546428390561,47.000673716857776,179.93799500252655,95.71256904847236,34.19478548831998,0.5205110415186539,-0.6502984809977184,47.13264036467568,179.6487122568966,92.30898420108778,33.63676564603047,0.6195142680323258,-0.5827336864760873,-1564.9478,-3.581116247139588,-1452.630600000004,112.31719999999586,0.25701876430205,-3.7873,1
000253,442,0.5113122171945701,8.658928994337634,12.573864296511262,10.853365199257041,0.7651166855228928,-0.29888623356640426,-0.13886483989775122,5,12,9.832579185520363,2.332658240399684,-0.47659208404240305,-1.3570389305651125,5,11,7.831858407079646,1.5400008938944398,0.34909929240754495,-0.7666556664659363,2.6326150654944125,2.9447975061321556,2.8419401356823513,0.05934343171762194,-0.8507811951622366,0.2106767883279521,2.417573163318952,3.283606553775936,2.8530845920467587,0.14220842190935698,0.10534623573143613,-0.15238740322852973,2.417573163318952,3.283606553775936,2.8238645238629525,0.15140251188748394,0.24700396258452614,-0.2844825658961385,80.2742663892186,97.93801408088997,93.95054019019675,4.459095815942644,-1.037074025262206,-0.02675203595327247,48.391883964281675,179.81782675116096,95.76019786304502,34.63306461713447,0.5666622160632133,-0.5157935053536256,48.391883964281675,179.36475825199378,92.05595329558913,33.5057978467548,0.6384880351618416,-0.4984427635772417,-1585.7092,-3.587577375565611,-1475.933100000002,109.776099999998,0.2483622171945656,-3.8302,1
000254,443,0.5191873589164786,8.49808984549524,13.460740823296156,10.862419311228987,0.8545119905671708,-0.01972062265311878,-0.10843999528246595,5,12,9.494356659142213,2.211004916612521,-0.3476619302170889,-1.2804047484082233,5,11,7.6695652173913045,1.4309232316426888,0.23467115927089982,-0.6820217096921697,2.5946461242754033,2.9299732211526477,2.8310370098851854,0.054834309280150824,-0.9102270826806147,0.5458217978735829,2.4314746554303612,3.1292505492529776,2.840991942858146,0.13206657857595946,-0.12904827089706636,-0.36081468151051954,2.4314746554303612,3.1292505492529776,2.811329201547392,0.13974250817098485,0.018596557982673522,-0.4787378586623934,79.42842414665989,100.41293689213815,94.16412137399284,4.464540528626595,-1.1260632386976603,0.22240782240029944,47.94577920655932,179.94293559403164,95.81827562456083,34.33365276322778,0.5360055581135499,-0.600660381984286,47.94577920655932,179.59817126854202,92.46544796776392,33.51874106798202,0.626397916463821,-0.5356806820092901,-1589.0266,-3.5869674943566587,-1478.3856000000014,110.64099999999848,0.24975395033859704,-3.7928,1
000255,448,0.5133928571428571,8.79195902447384,12.736708062321814,10.930282227014443,0.8504235605867362,-0.11576407714465203,-0.37712040428626015,4,12,9.705357142857142,2.3464510509183913,-0.524770781431765,-1.204536891191115,4,11,7.765217391304348,1.6656322338862353,0.2163671627423337,-0.9054800484024326,2.525742583711903,2.954064185944578,2.8412038519820926,0.06145672384450338,-0.9956585075558974,1.2395333913275106,2.3972788740569806,3.1998082755065576,2.853149369598367,0.13960554503627337,-0.013542712878111735,-0.15381085131243744,2.3972788740569806,3.1998082755065576,2.8236390263679465,0.15021381358275876,0.15269230760333524,-0.27173664447030665,76.24519661774293,98.3144676226517,93.91380382711218,4.933539779106248,-1.3180209596584471,0.7087474418692268,47.14158912087047,179.75731316260052,95.83511297232259,34.53078625347752,0.5529767929026966,-0.5450182722139831,47.14158912087047,179.75731316260052,92.41944411172325,33.64471387212325,0.6334634818783,-0.4917762811209023,-1603.4833,-3.5792037946428574,-1491.1866999999984,112.29660000000172,0.2506620535714324,-3.8694,1
000256,453,0.5121412803532008,9.23131164416814,12.85845569015857,10.970242126124495,0.7639942503979364,0.15279282796407553,-0.6237013319030642,5,12,9.368653421633555,2.0979524776896734,-0.3046035893405401,-1.1923906823436103,5,11,7.6594827586206895,1.3834193442165432,0.2126653989589604,-0.6081037838192835,2.62794010707192,2.939781439209533,2.836063730708225,0.05373154162357264,-0.7910545625291397,0.5484752105449684,2.418600008269261,3.150803706992895,2.8445097765970635,0.14234069178108916,-0.014115206276393252,-0.45377399875380187,2.418600008269261,3.150803706992895,2.819061735380942,0.14821919105881362,0.07444928906180386,-0.4834455982509578,78.49687152319082,99.84558805603088,94.39429218748471,4.53311811222721,-1.254951449154166,0.6178465791266765,48.65661537495421,179.69719980817553,95.95759718254254,34.54123277659906,0.5647145494370707,-0.5299250525525343,48.84807586281097,179.001687977125,92.53525117587641,33.61617175199049,0.6227517686475147,-0.5433877272105505,-1623.9322,-3.584839293598234,-1505.3723000000027,118.55989999999724,0.2617216335540778,-3.8263,1
000257,455,0.610989010989011,6.648562381466679,18.070100392808758,11.454576799835918,2.5897152727375388,0.31117631545220764,-0.7008064592752685,5,12,8.914285714285715,1.990980290536921,0.051424474264082635,-1.0193287080431417,5,10,7.60431654676259,1.1842449804853044,-0.38682586503975075,-0.820581216138669,2.6478288055230608,2.929703047982628,2.817869724797713,0.05737637850509872,-0.4277378667115395,-0.4708290839172018,2.382987200972747,3.082390792874928,2.8282700072465734,0.1311678157570564,-0.2985435011105186,-0.34516908287353765,2.382987200972747,3.0821766659294245,2.799268775826614,0.1352185125384136,-0.10548493887891136,-0.44551272222173877,78.23665030081625,102.02202770003572,94.70483471825143,4.454605501913636,-1.6929080577279658,2.5621163521149173,47.568634299124106,179.65937601768795,95.99329030703959,34.82653591479185,0.5850176717231275,-0.5168923587861003,47.568634299124106,179.6111409015718,93.77903897807602,34.57472290474736,0.6509314498195923,-0.5008341027924574,-1620.3324,-3.56117010989011,-1517.3826000000045,102.94979999999555,0.22626329670328693,-3.73,1
000258,456,0.5131578947368421,9.078362151191634,13.344240915023613,10.991129802294793,0.7831390873820676,-0.03989999518547315,0.31398192535542213,4,12,9.710526315789474,2.3476850761736285,-0.5347900138578391,-1.1237798101259455,4,11,7.760683760683761,1.6398972680561643,0.047859036455528435,-0.8455705913304699,2.5559252273448085,2.9501389494752446,2.8388775152619834,0.06500267523608788,-1.0311999341544982,0.8436897495475297,2.3173351074024664,3.1988355693908006,2.8518034993270294,0.1421762745598636,0.029720494622664795,-0.15962537479289907,2.3173351074024664,3.1988355693908006,2.819232472334826,0.14835325006690644,0.17855776634142237,-0.08631295931068461,75.26220313038604,98.75018941460941,94.06522357518159,4.86372457584002,-1.268390021353295,0.6313464779532683,45.939955801133245,179.71819379193204,95.9908486771682,34.891707103039444,0.593720126100137,-0.4464543695265655,46.36636046813301,179.3786186867269,92.5494032267509,33.86219651421006,0.663016259474147,-0.40055336070485525,-1632.2555,-3.5795076754385966,-1519.3164000000033,112.93909999999664,0.24767346491227335,-3.8326,1
000259,459,0.5185185185185185,9.241943211136611,13.459376226041323,11.022788446945572,0.8825049664101906,0.17438272898105237,-0.6729512218000369,4,12,9.498910675381264,2.1730532397604496,-0.3435949651594854,-1.1271324240604654,4,11,7.697478991596639,1.3473187741969679,-0.2264093443268221,-0.5834614473241571,2.5822772720141773,2.961877468798676,2.83386931751715,0.06050319988832594,-0.8542763196027602,0.6849626458670497,2.3691325416700484,3.1563714927112096,2.8445732677019424,0.1378948322463361,-0.14942734041193761,-0.3168807757378094,2.3691325416700484,3.1537713931101328,2.81300771652579,0.1460461020926976,0.062395081785010784,-0.4193391738668564,75.53974731866938,100.28822059395772,94.36948462342868,4.578163829393374,-1.4552388727285968,1.5513312437963682,47.00507830087254,179.77591977999091,95.94767025044146,34.66125214210261,0.5753760382420583,-0.5060389905208798,47.00507830087254,179.42195449580097,92.56463331091803,33.7943146868992,0.6510794629735795,-0.48266270796142585,-1646.8033,-3.5878067538126364,-1529.9259999999995,116.87730000000056,0.25463464052287704,-3.7808,1
000260,459,0.5076252723311547,9.31085410738295,12.746724917904118,11.00566684692149,0.748046114633961,0.06872730600365065,-0.5816101095708905,5,12,9.494553376906318,2.1139670603882865,-0.3519609806647569,-1.2248479174102584,5,11,7.716738197424893,1.363477932863366,0.18372540571289164,-0.7266414385204105,2.647153923743737,2.9469773293982433,2.835419514621999,0.052371560778373676,-0.6284657815459673,0.2575272397064685,2.423749780814879,3.1790876049583554,2.8437797208753817,0.144703138408179,0.002568141459614557,-0.3238402576107937,2.423749780814879,3.1790876049583554,2.818672942920866,0.15288270845432186,0.12127767429035725,-0.38756597017394334,77.59167400465637,99.44592638533013,94.19669424580043,4.63962571221807,-1.2909916001980426,0.7964568445526679,47.670372818877595,179.81919458556325,95.83928548920103,34.438868268064645,0.5448395619336942,-0.5772126762932022,47.670372818877595,179.71197796781098,92.24903432217724,33.48764032224527,0.6105060128208201,-0.5865370165324304,-1644.954,-3.5837777777777777,-1525.5747000000047,119.37929999999528,0.2600856209150224,-3.8113,1
000261,460,0.4826086956521739,9.841579510144644,12.723495252029284,11.075921881744698,0.5776764905858291,0.2975359001660427,-0.28534895554636197,6,12,10.02608695652174,2.1681427634108927,-0.4303089620227168,-1.4306708935452146,6,10,7.941441441441442,1.1380676222637087,0.022551412946623054,-0.9005777836930204,2.6758390177272773,2.95819292447674,2.8495711686002547,0.04741767001479821,-0.8908126830569881,0.6284945811587686,2.4214883852705125,3.3175718530274114,2.8566372031189635,0.13900963898424845,0.08695287620371812,0.04161247794643064,2.4214883852705125,3.2736190981847426,2.825423909161338,0.14409224902539966,0.19186929588752374,-0.05711622019780993,80.73822272969022,97.93053310711748,94.37086809674142,3.764847743722948,-1.141060939729098,0.614742412362344,46.988369477132494,179.93240291003244,95.77739102337213,34.61763178312974,0.5535606983071356,-0.5541258132919049,46.988369477132494,179.38779187313565,91.95607135905652,33.88855673284299,0.6770922337732368,-0.42947219761344035,-1657.4199,-3.603086739130435,-1538.9289000000063,118.49099999999385,0.2575891304347692,-3.7877,1
000262,483,0.5217391304347826,9.396444002077239,13.998900883582118,11.290417286699618,1.2098676728166915,0.5313896970574054,-0.5180816057579558,6,12,10.028985507246377,2.041882116731448,-0.40954288684375356,-1.2033112870286045,6,9,8.234126984126984,1.10987330660718,-0.891742930748479,-0.9054616458684781,2.677634609923366,2.950075432668179,2.8502009565907804,0.0525955397401078,-0.7087838138344009,0.05445896604888789,2.427153888817101,3.317358738514698,2.8584672252154846,0.13834267205074774,0.11502471841951745,0.001797660799993217,2.427153888817101,3.2638579932343683,2.82720396488236,0.14003713312342253,0.1458415089595984,-0.07287474852270748,81.34792623566064,97.9670696381899,94.65821713181155,3.6683022689933487,-1.2801474736848482,1.1015053505952332,48.43879121043004,179.77165027028624,95.93632344965988,35.16769358520377,0.6135637339676333,-0.41911939871923964,48.43879121043004,179.59589344617459,92.69249470790841,34.52563301235238,0.7027876723250085,-0.34116187872859927,-1743.2018,-3.609113457556936,-1626.006100000006,117.19569999999408,0.24264120082814508,-3.7344,1
000263,484,0.4896694214876033,9.278080889388525,13.565427811044035,11.357229690397649,1.2412491499485925,0.04520658625367832,-1.3406006423881824,6,12,10.09504132231405,2.0879364133511906,-0.43780417557513557,-1.3373333071777929,6,10,8.109704641350211,1.079759231097092,-0.4616648628445647,-0.8018819619983244,2.6241311197253765,2.9461019171917195,2.857186306899988,0.045765760626211065,-1.0806844228301402,2.015109514185567,2.474357694433079,3.349755364201968,2.8633819275682373,0.1378004658239211,0.24069473594584603,0.08308134543051393,2.474357694433079,3.342410656995945,2.8350499408436742,0.14703823320798298,0.3893563222950777,0.05218100479528465,80.91883836627142,97.91185839608123,94.50129692750014,3.700248744284447,-1.2499443092471727,1.0844394915658544,48.062371079146644,179.78026627324408,95.81651514848393,34.75945823390116,0.563893225854838,-0.5324177919981596,48.062371079146644,179.43847968863201,92.21292955060298,34.20315309345107,0.6807019225786454,-0.417196387852266,-1747.5801,-3.610702685950413,-1625.7125000000015,121.86759999999845,0.2517925619834679,-3.8159,1
000264,485,0.46804123711340206,9.910097446887544,13.387798783929036,11.33612555490476,0.7249774641180554,0.628432226013072,-0.02791247718601042,5,12,10.049484536082474,2.1935350027132325,-0.45811302699959533,-1.3217509123845648,5,9,7.8370044052863435,1.028292602799251,-0.820447716480992,0.2102122366573309,2.6102738483312478,2.9470746693578884,2.8513509275656355,0.04702454967884109,-1.334557636544191,2.6149922331746938,2.331553344875471,3.37759159757364,2.8573154413582036,0.13853246630262753,0.1975966629460982,0.18948836678583714,2.331553344875471,3.3618139448814914,2.830071078041426,0.14779122698055483,0.3751266232328457,0.3400386368510677,76.64674705881673,97.92825971617167,94.21290936227506,4.043619689087759,-1.3405308666342417,1.825118655670873,43.02564994729484,179.82642976969183,95.72441189717422,34.6381196634384,0.5603457647847949,-0.5437578517844837,43.02564994729484,179.60312732711327,91.41606434847796,33.97079161199568,0.7314199282629015,-0.3129834226292689,-1745.495,-3.5989587628865976,-1622.622500000005,122.87249999999494,0.25334536082473186,-3.8416,1
000265,489,0.5276073619631901,9.382843929167537,15.386909472511753,11.377191406681135,1.3545220909918283,0.7634056088314345,0.02117615763853742,4,12,9.930470347648262,2.0413933644654794,-0.40645254413876347,-0.9998386566123854,4,9,8.178294573643411,1.1328117451075923,-1.1421154935561686,0.7918383521461165,2.545852397560324,2.94112035293102,2.8425207367974186,0.05775388452552125,-1.4225446250667237,3.8467029980994516,2.3887027860326375,3.2300332815622967,2.8519670992402957,0.1351411998807932,0.012821338771317187,-0.0018563154379203084,2.3887027860326375,3.2300332815622967,2.8180215965325917,0.13936913994114286,0.13525884602630672,0.014073147882927017,71.811661672619,98.06964750628912,94.73703872894885,3.701680244828757,-1.768636531674388,5.183083182363189,46.8042407199194,179.88308954293782,95.99620534131815,35.20186207412873,0.6167273103845698,-0.4163642271099386,48.305213462782525,179.88308954293782,92.88272250180947,34.71520894080141,0.7122525660940273,-0.32503498762878236,-1765.3596,-3.6101423312883436,-1646.0962999999974,119.26330000000257,0.24389222903886007,-3.6784,1
000266,496,0.5020161290322581,10.122020226695678,13.799079829430307,11.313448809166344,0.6429692687549589,0.7719295278737257,1.5651562246858388,4,12,9.915322580645162,2.30959507071716,-0.6068313777472599,-1.0915232296817872,4,11,7.93574297188755,1.6300750620335596,0.07005202736611729,-0.8170423390995825,2.5632578489408124,2.9493078375077117,2.841544397393397,0.06123668551990694,-1.071471222926524,1.392149247108006,2.384368679545981,3.225745340227591,2.853503939981612,0.13955865198124007,-0.07911111488161122,-0.05898211279290022,2.384368679545981,3.225745340227591,2.8213124985311304,0.15018180129093803,0.08378967792825809,-0.20824957555450974,71.1525728281599,98.05721115477246,94.28941169446198,4.5976000944077535,-1.56580672478382,2.7317280256240144,48.062958856344665,179.89672516374165,96.05686869611016,34.99293503693719,0.6006383684555332,-0.42925378266829606,48.062958856344665,179.52561758461604,92.65471177384303,34.025252374571046,0.6688564933766177,-0.38340650005011057,-1785.7091,-3.6002199596774194,-1655.3478000000032,130.36129999999685,0.26282520161289685,-3.7562,1
000267,499,0.4849699398797595,9.211250845928232,14.738873765796694,11.525669074056397,1.4685782858324274,0.3685554674928262,-0.850315345619153,4,12,9.90380761523046,2.1148655171629387,-0.41539071346584594,-1.148511020297116,4,9,7.896694214876033,1.0786832209549349,-0.9866529199757136,0.6867476433387654,2.6225934450160526,2.93687613901417,2.8466656424119843,0.04877140704936626,-1.338620132740482,2.6739053350639104,2.4282985813116302,3.1711419078938006,2.8532837836551446,0.12756715779686484,0.0006590177111725566,-0.2536291746538848,2.4282985813116302,3.1684541972387943,2.8267187614419327,0.13380119523080222,0.12147537310970541,-0.2582393474355751,76.24425655485261,98.72969541116713,94.43877948605864,4.016936297666797,-1.6142831331585372,3.0560807403713994,48.61985866257765,179.92067661866014,95.83194173435034,34.67983844833902,0.5642704390910581,-0.5398321582095362,48.61985866257765,179.670999547292,92.04644271224566,34.19035986113427,0.7106137954998673,-0.3653971007345942,-1800.838,-3.60889378757515,-1675.3418999999994,125.49610000000052,0.25149519038076257,-3.8566,1
